,HOUSEID,PERSONID,TDTRPNUM,STRTTIME,ENDTIME,TRVLCMIN,TRPMILES,TRPTRANS,VEHID,WHYFROM,LOOP_TRIP,TRPHHVEH,WHODROVE,PUBTRANS,TRIPPURP,DWELTIME,TDWKND,VMT_MILE,WHYTRP1S,TDCASEID,WHYTO,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,HHSTATE,HHSTFIPS,TDAYDATE,URBAN,URBANSIZE,URBRUR,GASPRICE,CENSUS_D,CENSUS_R,CDIVMSAR,VEHTYPE,Energy_Consumption,SOC,SIC,Charging_cost,Battery Capacity
11527,40341420,1,2,1803,1830,27,12.124,3,1,3,2,1,1,2,NHB,20,2,12.124,40,403414200102,11,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.6862991057680575,0.0,16.416374798333337,288000000.0
11528,40341420,1,3,1850,1857,7,2.443,3,1,11,2,1,1,2,HBSHOP,-9,2,2.443,1,403414200103,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.6739862601554139,0.0,16.416374798333337,288000000.0
11529,40341420,1,1,840,906,26,14.515,3,1,1,2,1,1,2,HBW,537,2,14.515,10,403414200101,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.6008299138322356,0.0,16.416374798333337,288000000.0
11530,40341420,1,2,1803,1830,27,12.124,3,1,3,2,1,1,2,NHB,20,2,12.124,40,403414200102,11,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5397243304479976,0.0,16.416374798333337,288000000.0
11531,40341420,1,3,1850,1857,7,2.443,3,1,11,2,1,1,2,HBSHOP,-9,2,2.443,1,403414200103,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5274114848353539,0.0,16.416374798333337,288000000.0
11532,40341420,1,1,840,906,26,14.515,3,1,1,2,1,1,2,HBW,537,2,14.515,10,403414200101,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.45425513851217564,0.0,16.416374798333337,288000000.0
11533,40341420,1,2,1803,1830,27,12.124,3,1,3,2,1,1,2,NHB,20,2,12.124,40,403414200102,11,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.39314955512793764,0.0,16.416374798333337,288000000.0
11534,40341420,1,3,1850,1857,7,2.443,3,1,11,2,1,1,2,HBSHOP,-9,2,2.443,1,403414200103,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.38083670951529397,0.0,16.416374798333337,288000000.0
11535,40341420,1,1,840,906,26,14.515,3,1,1,2,1,1,2,HBW,537,2,14.515,10,403414200101,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.3076803631921157,0.0,16.416374798333337,288000000.0
11536,40341420,1,2,1803,1830,27,12.124,3,1,3,2,1,1,2,NHB,20,2,12.124,40,403414200102,11,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.24657477980787773,0.0,16.416374798333337,288000000.0
11537,40341420,1,3,1850,1857,7,2.443,3,1,11,2,1,1,2,HBSHOP,-9,2,2.443,1,403414200103,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.23426193419523403,0.0,16.416374798333337,288000000.0
11538,40341420,1,1,840,906,26,14.515,3,1,1,2,1,1,2,HBW,537,2,14.515,10,403414200101,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.16110558787205578,0.0,16.416374798333337,288000000.0
11539,40341420,1,2,1803,1830,27,12.124,3,1,3,2,1,1,2,NHB,20,2,12.124,40,403414200102,11,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.1000000044878178,0.0,16.416374798333337,288000000.0
11540,40341420,1,3,1850,1857,7,2.443,3,1,11,2,1,1,2,HBSHOP,-9,2,2.443,1,403414200103,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.38083670158350735,0.0,16.416374798333337,288000000.0
11541,40341420,1,1,840,906,26,14.515,3,1,1,2,1,1,2,HBW,537,2,14.515,10,403414200101,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.3076803552603291,0.0,16.416374798333337,288000000.0
11542,40341420,1,2,1803,1830,27,12.124,3,1,3,2,1,1,2,NHB,20,2,12.124,40,403414200102,11,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.24657477187609114,0.0,16.416374798333337,288000000.0
11543,40341420,1,3,1850,1857,7,2.443,3,1,11,2,1,1,2,HBSHOP,-9,2,2.443,1,403414200103,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.23426192626344744,0.0,16.416374798333337,288000000.0
11544,40341420,1,1,840,906,26,14.515,3,1,1,2,1,1,2,HBW,537,2,14.515,10,403414200101,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.1611055799402692,0.0,16.416374798333337,288000000.0
11545,40341420,1,2,1803,1830,27,12.124,3,1,3,2,1,1,2,NHB,20,2,12.124,40,403414200102,11,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.0999999965560312,0.0,16.416374798333337,288000000.0
11546,40341420,1,3,1850,1857,7,2.443,3,1,11,2,1,1,2,HBSHOP,-9,2,2.443,1,403414200103,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9999999950406097,0.0,16.416374798333337,288000000.0
11547,40341420,1,1,840,906,26,14.515,3,1,1,2,1,1,2,HBW,537,2,14.515,10,403414200101,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9268436487174312,0.0,16.416374798333337,288000000.0
11548,40341420,1,2,1803,1830,27,12.124,3,1,3,2,1,1,2,NHB,20,2,12.124,40,403414200102,11,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8657380653331934,0.0,16.416374798333337,288000000.0
11549,40341420,1,3,1850,1857,7,2.443,3,1,11,2,1,1,2,HBSHOP,-9,2,2.443,1,403414200103,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9999999953108273,0.0,16.416374798333337,288000000.0
11550,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9718059523712119,0.0,6.92172429,288000000.0
11551,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9433296618630509,0.0,6.92172429,288000000.0
11552,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9407642756916078,0.0,6.92172429,288000000.0
11553,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9381988895201646,0.0,6.92172429,288000000.0
11554,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9100048418913764,0.0,6.92172429,288000000.0
11555,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8815285513832154,0.0,6.92172429,288000000.0
11556,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8789631652117722,0.0,6.92172429,288000000.0
11557,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.876397779040329,0.0,6.92172429,288000000.0
11558,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8482037314115409,0.0,6.92172429,288000000.0
11559,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8197274409033799,0.0,6.92172429,288000000.0
11560,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8171620547319367,0.0,6.92172429,288000000.0
11561,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8145966685604935,0.0,6.92172429,288000000.0
11562,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7864026209317054,0.0,6.92172429,288000000.0
11563,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7579263304235445,0.0,6.92172429,288000000.0
11564,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7553609442521013,0.0,6.92172429,288000000.0
11565,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7527955580806581,0.0,6.92172429,288000000.0
11566,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9999999896185368,0.0,6.92172429,288000000.0
11567,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9715236991103757,0.0,6.92172429,288000000.0
11568,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9689583129389325,0.0,6.92172429,288000000.0
11569,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9663929267674893,0.0,6.92172429,288000000.0
11570,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9381988791387013,0.0,6.92172429,288000000.0
11571,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9097225886305402,0.0,6.92172429,288000000.0
11572,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.907157202459097,0.0,6.92172429,288000000.0
11573,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9045918162876538,0.0,6.92172429,288000000.0
11574,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8763977686588658,0.0,6.92172429,288000000.0
11575,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8479214781507046,0.0,6.92172429,288000000.0
11576,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8453560919792615,0.0,6.92172429,288000000.0
11577,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8427907058078183,0.0,6.92172429,288000000.0
11578,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8145966581790303,0.0,6.92172429,288000000.0
11579,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7861203676708692,0.0,6.92172429,288000000.0
11580,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.783554981499426,0.0,6.92172429,288000000.0
11581,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7809895953279828,0.0,6.92172429,288000000.0
11582,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7527955476991948,0.0,6.92172429,288000000.0
11583,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7243192571910338,0.0,6.92172429,288000000.0
11584,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7217538710195907,0.0,6.92172429,288000000.0
11585,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.7191884848481475,0.0,6.92172429,288000000.0
11586,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.6909944372193594,0.0,6.92172429,288000000.0
11587,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.6625181467111984,0.0,6.92172429,288000000.0
11588,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.6599527605397553,0.0,6.92172429,288000000.0
11589,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.6573873743683121,0.0,6.92172429,288000000.0
11590,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.629193326739524,0.0,6.92172429,288000000.0
11591,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.600717036231363,0.0,6.92172429,288000000.0
11592,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5981516500599198,0.0,6.92172429,288000000.0
11593,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5955862638884766,0.0,6.92172429,288000000.0
11594,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5673922162596885,0.0,6.92172429,288000000.0
11595,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5389159257515276,0.0,6.92172429,288000000.0
11596,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5363505395800844,0.0,6.92172429,288000000.0
11597,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5337851534086412,0.0,6.92172429,288000000.0
11598,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.5055911057798531,0.0,6.92172429,288000000.0
11599,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.47711481527169214,0.0,6.92172429,288000000.0
11600,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.47454942910024894,0.0,6.92172429,288000000.0
11601,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.4719840429288058,0.0,6.92172429,288000000.0
11602,40341420,2,1,845,859,14,5.594,3,2,1,2,1,2,2,HBW,301,2,5.594,10,403414200201,3,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.826310828633351,0.0,6.92172429,288000000.0
11603,40341420,2,2,1400,1415,15,5.65,3,2,3,2,1,2,2,HBW,35,2,5.65,1,403414200202,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8423137047918567,0.0,6.92172429,288000000.0
11604,40341420,2,3,1450,1453,3,0.509,3,2,1,2,1,2,2,HBO,7,2,0.509,70,403414200203,6,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.8397483186204135,0.0,6.92172429,288000000.0
11605,40341420,2,4,1500,1503,3,0.509,3,2,6,2,1,2,2,HBO,-9,2,0.509,1,403414200204,1,4,2,3,2,7,DE,10,201612,1,5,1,250.1,5,3,51,1,901.9441561159268,0.9999999895323037,0.0,6.92172429,288000000.0
11606,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9966836461673682,0.0,0.7485081182222222,288000000.0
11607,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9933168918205626,0.0,0.7485081182222222,288000000.0
11608,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9900005379879308,0.0,0.7485081182222222,288000000.0
11609,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9866337836411252,0.0,0.7485081182222222,288000000.0
11610,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9833174298084932,0.0,0.7485081182222222,288000000.0
11611,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9799506754616878,0.0,0.7485081182222222,288000000.0
11612,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9766343216290558,0.0,0.7485081182222222,288000000.0
11613,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9732675672822504,0.0,0.7485081182222222,288000000.0
11614,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9699512134496184,0.0,0.7485081182222222,288000000.0
11615,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9665844591028128,0.0,0.7485081182222222,288000000.0
11616,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.963268105270181,0.0,0.7485081182222222,288000000.0
11617,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9599013509233754,0.0,0.7485081182222222,288000000.0
11618,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9565849970907434,0.0,0.7485081182222222,288000000.0
11619,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.953218242743938,0.0,0.7485081182222222,288000000.0
11620,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.949901888911306,0.0,0.7485081182222222,288000000.0
11621,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9465351345645006,0.0,0.7485081182222222,288000000.0
11622,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9432187807318686,0.0,0.7485081182222222,288000000.0
11623,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.939852026385063,0.0,0.7485081182222222,288000000.0
11624,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9365356725524312,0.0,0.7485081182222222,288000000.0
11625,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9331689182056256,0.0,0.7485081182222222,288000000.0
11626,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9298525643729938,0.0,0.7485081182222222,288000000.0
11627,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,1.0000000002692437,0.0,0.7485081182222222,288000000.0
11628,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.996683646436612,0.0,0.7485081182222222,288000000.0
11629,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9933168920898063,0.0,0.7485081182222222,288000000.0
11630,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9900005382571746,0.0,0.7485081182222222,288000000.0
11631,40346524,1,3,1630,1640,10,0.668,3,1,11,2,1,1,2,HBSHOP,-9,2,0.668,1,403465240103,1,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.9866337839103689,0.0,0.7485081182222222,288000000.0
11632,40346524,1,2,1600,1607,7,0.658,3,1,1,2,1,1,2,HBSHOP,23,2,0.658,40,403465240102,11,4,1,2,2,9,DE,10,201702,1,5,1,259.4,5,3,51,1,901.9441561159268,0.983317430077737,0.0,0.7485081182222222,288000000.0
