,area_id,hhid,persid,Gender,Age,Tripsnumberofchildren,Numberofadults,Numberofchildren,HHincome,Houseownership,Numberofcars,Surveyday,PTUSE,Destination,Parentscarlicence,Motherseducation,Fatherseducation,MothersJob,FathersJob,SI,HOME_asgs_name,MothersTripmode,trips_mode_1.2,trips_mode_1.3,trips_mode_1.4,TotalTravelTime,Totalwaittime,TotalDistance,HOME_sa4_name
537,21304157614,Y23H5630535,Y23H5630535P03,Female,9,0,2,1,1848,Being Rented,2,Weekend,No, ,2,No Study,No Study,Full-time Work,Unemployed,262.722387834167,Greater Melbourne, , , , ,,,,Melbourne - West
538,21205132254,Y23H5640203,Y23H5640203P05,Female,10,2,2,3,3075,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Casual Work,Full-time Work,5849.36782512498,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver, ,26.0,0.0,1.20756,Melbourne - South East
539,21205132254,Y23H5640203,Y23H5640203P04,Female,12,2,2,3,3075,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Casual Work,Full-time Work,5849.36782512498,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver, ,26.0,0.0,1.20756,Melbourne - South East
540,21205132254,Y23H5640203,Y23H5640203P03,Male,15,2,2,3,3075,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Casual Work,Full-time Work,5849.36782512498,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver, ,13.0,0.0,0.8612,Melbourne - South East
541,21205132254,Y23H5640212,Y23H5640212P03,Female,16,1,2,1,3250,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Keeping House,5849.36782512498,Greater Melbourne, , ,Walking,Walking,10.0,0.0,0.57008,Melbourne - South East
542,21205132217,Y23H5640228,Y23H5640228P03,Female,17,0,2,1,3400,Being Rented,0,Weekend,No, ,2,No Study,No Study,Full-time Work,Full-time Work,756.331317595053,Greater Melbourne, ,Vehicle Driver,Vehicle Driver, ,,,,Melbourne - South East
543,21205132217,Y23H5640231,Y23H5640231P03,Male,13,2,2,1,5000,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,756.331317595053,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,1.78498,Melbourne - South East
544,21205132217,Y23H5640237,Y23H5640237P04,Female,13,2,2,2,7000,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,756.331317595053,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,15.0,0.0,1.7364,Melbourne - South East
545,21205132217,Y23H5640237,Y23H5640237P03,Female,14,2,2,2,7000,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,756.331317595053,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,15.0,0.0,1.7364,Melbourne - South East
546,21205132217,Y23H5640238,Y23H5640238P04,Male,13,2,2,2,1199,Being Rented,0,Weekday,No,Education,2,No Study,.,Retired,.,756.331317595053,Greater Melbourne,Walking,Walking,Walking,Walking,30.0,0.0,1.87254,Melbourne - South East
547,21205132217,Y23H5640238,Y23H5640238P03,Female,17,2,2,2,1199,Being Rented,0,Weekday,No,Education,2,No Study,.,Retired,.,756.331317595053,Greater Melbourne,Walking,Walking,Walking,Walking,30.0,0.0,1.87254,Melbourne - South East
548,21302134437,Y23H5640312,Y23H5640312P04,Male,9,4,2,2,5125,Being Purchased,1,Weekday,No,Recreational,2,No Study,No Study,Full-time Work,Full-time Work,2880.94660334409,Greater Melbourne,Walking,Walking,Walking,Walking,38.0,0.0,2.73272,Melbourne - West
549,21302134437,Y23H5640312,Y23H5640312P03,Female,11,4,2,2,5125,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,2880.94660334409,Greater Melbourne,Walking,Walking,Walking,Walking,34.0,0.0,4.97838,Melbourne - West
550,21302134437,Y23H5640313,Y23H5640313P03,Male,10,0,2,2,5000,Being Purchased,2,Weekend,No, ,2,No Study,No Study,Full-time Work,Full-time Work,2880.94660334409,Greater Melbourne, , , , ,,,,Melbourne - West
551,21302134437,Y23H5640320,Y23H5640320P03,Male,10,4,2,2,5000,Being Purchased,0,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Full-time Work,2880.94660334409,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,118.0,0.0,76.16854,Melbourne - West
552,21302134613,Y23H5640332,Y23H5640332P04,Female,15,9,2,2,7150,Fully Owned,0,Weekday,Yes,Recreational,2,No Study,No Study,Part-time Work,Full-time Work,4256.44781699054,Greater Melbourne,Walking,Walking,Vehicle Driver,Vehicle Driver,178.0,0.0,76.9744,Melbourne - West
553,20901119916,Y23H5640403,Y23H5640403P06,Male,10,2,2,4,8575,Fully Owned,1,Weekday,No,Education,2,No Study,No Study,Retired,Retired,5412.01105087957,Greater Melbourne, , ,Vehicle Driver,Vehicle Driver,6.0,0.0,3.57678,Melbourne - North East
554,20901119916,Y23H5640413,Y23H5640413P05,Male,12,5,2,4,3875,Being Purchased,1,Weekend,No,Education,2,No Study,No Study,Retired,Retired,5412.01105087957,Greater Melbourne, , ,Vehicle Driver,Vehicle Driver,135.0,0.0,50.40328,Melbourne - North East
555,21303134702,Y23H5640537,Y23H5640537P04,Male,17,2,2,2,1850,Fully Owned,2,Weekday,No,Education,2,No Study,No Study,Other,Full-time Work,2197.28382612012,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,55.0,0.0,3.82376,Melbourne - West
556,21203156121,Y23H5650109,Y23H5650109P02,Male,10,6,1,1,2500,Fully Owned,0,Weekday,No,Education,2,No Study,.,Full-time Work,.,851.942383363596,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,106.0,0.0,62.57074,Melbourne - South East
557,21203156121,Y23H5650111,Y23H5650111P04,Male,10,2,2,3,1825,Fully Owned,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,851.942383363596,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,20.0,0.0,0.74398,Melbourne - South East
558,21203156121,Y23H5650111,Y23H5650111P03,Female,13,2,2,3,1825,Fully Owned,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,851.942383363596,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,25.0,0.0,2.46444,Melbourne - South East
559,21202129702,Y23H5650132,Y23H5650132P06,Male,10,5,2,4,4075,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Keeping House,1965.78221130491,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,40.0,0.0,11.28019,Melbourne - South East
560,21202129702,Y23H5650132,Y23H5650132P05,Male,16,1,2,4,4075,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Keeping House,1965.78221130491,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,55.0,0.0,27.7592,Melbourne - South East
561,21103145113,Y23H5650205,Y23H5650205P03,Female,14,3,2,2,3400,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,1418.6100234734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,95.0,0.0,41.50564,Melbourne - Outer East
562,21103145113,Y23H5650205,Y23H5650205P04,Male,14,3,2,2,3400,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,1418.6100234734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,95.0,0.0,41.50564,Melbourne - Outer East
563,21103145113,Y23H5650210,Y23H5650210P04,Female,12,2,2,3,3250,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,1418.6100234734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,75.0,0.0,50.11034,Melbourne - Outer East
564,21103145113,Y23H5650210,Y23H5650210P03,Female,16,1,2,3,3250,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,1418.6100234734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,75.0,0.0,50.11034,Melbourne - Outer East
565,21103145113,Y23H5650214,Y23H5650214P03,Female,15,2,2,1,150,Being Purchased,2,Weekend,No,Buy Something,2,No Study,No Study,Full-time Work,Full-time Work,1418.6100234734,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,16.99248,Melbourne - Outer East
566,20902152627,Y23H5650437,Y23H5650437P04,Female,11,2,2,2,4400,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Part-time Work,Full-time Work,3965.81019672771,Greater Melbourne,Walking,Walking,Vehicle Driver,Vehicle Driver,6.0,0.0,0.23406,Melbourne - North East
567,20902152627,Y23H5650437,Y23H5650437P03,Male,15,4,2,2,4400,Being Rented,1,Weekday,Yes,Education,2,No Study,No Study,Part-time Work,Full-time Work,3965.81019672771,Greater Melbourne,Walking,Walking,Vehicle Driver,Vehicle Driver,52.0,7.0,5.67101,Melbourne - North East
568,21305158615,Y23H5650510,Y23H5650510P03,Female,13,2,2,1,2524,Being Purchased,0,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Full-time Work,9.34718445904699,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,86.0,6.0,26.17639,Melbourne - West
569,21305158615,Y23H5650518,Y23H5650518P05,Male,9,2,2,3,3225,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,9.34718445904699,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,19.0,0.0,6.78202,Melbourne - West
570,21305158615,Y23H5650518,Y23H5650518P04,Male,17,2,2,3,3225,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,9.34718445904699,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,19.0,0.0,6.78202,Melbourne - West
571,21305158613,Y23H5650527,Y23H5650527P03,Male,11,2,2,2,5000,Being Purchased,1,Weekend,No,Social,2,No Study,No Study,Full-time Work,Full-time Work, ,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,50.0,0.0,16.57728,Melbourne - West
572,21305158613,Y23H5650530,Y23H5650530P03,Female,13,2,2,2,2850,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work, ,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,14.0,0.0,5.97818,Melbourne - West
573,21402138535,Y23H5660113,Y23H5660113P02,Male,16,0,1,1,3850,Being Purchased,1,Weekend,No, ,2,No Study,.,Full-time Work,.,24.0441425407173,Greater Melbourne, , , , ,,,,Mornington Peninsula
574,21402137958,Y23H5660122,Y23H5660122P06,Female,11,2,2,4,450,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work, ,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,50.0,0.0,38.57378,Mornington Peninsula
575,21402137958,Y23H5660122,Y23H5660122P05,Female,15,4,2,4,450,Being Purchased,2,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Full-time Work, ,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,101.0,6.0,44.47804,Mornington Peninsula
576,21402137958,Y23H5660122,Y23H5660122P04,Male,17,5,2,4,450,Being Purchased,2,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Full-time Work, ,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,135.0,6.0,47.91163,Mornington Peninsula
577,21402137958,Y23H5660135,Y23H5660135P04,Female,13,4,2,3,700,Being Rented,0,Weekend,No,Accompany Someone,2,No Study,No Study,Retired,Retired, ,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Passenger,Vehicle Passenger,40.0,0.0,13.18252,Mornington Peninsula
578,21101144616,Y23H5660209,Y23H5660209P03,Female,11,7,2,3,1825,Being Rented,0,Weekday,No,Accompany Someone,2,No Study,No Study,Full-time Work,Part-time Work,753.014364107825,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,Vehicle Driver,78.0,0.0,33.19998,Melbourne - Outer East
579,21101144705,Y23H5660229,Y23H5660229P04,Female,17,2,2,2,3075,Being Rented,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,693.560939689702,Greater Melbourne, , ,Walking,Walking,30.0,0.0,2.39248,Melbourne - Outer East
580,20701114925,Y23H5660310,Y23H5660310P03,Female,16,2,2,2,6000,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,3476.57233794822,Greater Melbourne, ,Vehicle Driver,Vehicle Driver,Vehicle Driver,25.0,0.0,6.3884,Melbourne - Inner East
581,20701114925,Y23H5660312,Y23H5660312P04,Male,11,2,2,2,4875,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Part-time Work,Full-time Work,3476.57233794822,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,10.0,0.0,3.47512,Melbourne - Inner East
582,20701114925,Y23H5660312,Y23H5660312P03,Male,13,3,2,2,4875,Being Purchased,1,Weekday,Yes,Education,2,No Study,No Study,Part-time Work,Full-time Work,3476.57233794822,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,82.0,7.0,14.16034,Melbourne - Inner East
583,20701114925,Y23H5660318,Y23H5660318P04,Female,16,3,2,2,1450,Fully Owned,4,Weekday,No,Accompany Someone,2,No Study,No Study,Full-time Work,Full-time Work,3476.57233794822,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,22.0,0.0,8.06135,Melbourne - Inner East
584,20701114925,Y23H5660320,Y23H5660320P04,Male,14,2,2,2,4598,Being Purchased,1,Weekend,No,Recreational,2,No Study,No Study,Casual Work,Full-time Work,3476.57233794822,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,10.34776,Melbourne - Inner East
585,20701114925,Y23H5660320,Y23H5660320P03,Male,15,4,2,2,4598,Being Purchased,1,Weekend,No,Education,2,No Study,No Study,Casual Work,Full-time Work,3476.57233794822,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,187.0,0.0,196.38098,Melbourne - Inner East
586,20703116722,Y23H5660327,Y23H5660327P04,Male,12,2,2,2,3575,Fully Owned,1,Weekend,No,Personal Business,2,No Study,No Study,Keeping House,Full-time Work,6812.40366396784,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,Vehicle Driver,65.0,0.0,1.59,Melbourne - Inner East
587,20703116722,Y23H5660327,Y23H5660327P03,Male,14,5,2,2,3575,Fully Owned,1,Weekend,No,Education,2,No Study,No Study,Keeping House,Full-time Work,6812.40366396784,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,Vehicle Driver,90.0,0.0,49.32033,Melbourne - Inner East
588,20703116722,Y23H5660331,Y23H5660331P05,Male,14,2,2,3,3725,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,6812.40366396784,Greater Melbourne,Vehicle Driver,Walking,Walking,Vehicle Driver,31.0,0.0,9.82904,Melbourne - Inner East
589,20703116722,Y23H5660331,Y23H5660331P04,Male,17,5,2,3,3725,Being Purchased,2,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Part-time Work,6812.40366396784,Greater Melbourne,Vehicle Driver,Walking,Walking,Vehicle Driver,61.0,4.0,16.10802,Melbourne - Inner East
590,20703116722,Y23H5660332,Y23H5660332P04,Male,14,3,2,2,5375,Being Purchased,2,Weekday,No,Education,2,No Study,No Study,Full-time Work,Part-time Work,6812.40366396784,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,15.0,0.0,9.96112,Melbourne - Inner East
591,20703116722,Y23H5660332,Y23H5660332P03,Male,17,6,2,2,5375,Being Purchased,2,Weekday,Yes,Education,2,No Study,No Study,Full-time Work,Part-time Work,6812.40366396784,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,41.0,3.0,11.17428,Melbourne - Inner East
592,21301133235,Y23H5660519,Y23H5660519P03,Male,12,4,2,2,6000,Being Purchased,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,1018.59567701619,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,25.0,0.0,9.57276,Melbourne - West
593,21301133520,Y23H5660531,Y23H5660531P03,Male,13,2,2,2,1450,Being Rented,1,Weekday,No,Education,2,No Study,Something Else,Part-time Work,Part-time Work,1226.89223833888,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,10.0,0.0,1.47324,Melbourne - West
594,21301133520,Y23H5660541,Y23H5660541P03,Female,9,4,2,2,350,Being Rented,0,Weekend,Yes,Personal Business,2,Part-time TAFE/Uni,Part-time TAFE/Uni,Part-time Work,Part-time TAFE/Uni,1226.89223833888,Greater Melbourne,Walking,Walking,Walking,Walking,67.0,19.0,6.05958,Melbourne - West
595,21203155806,Y23H5670127,Y23H5670127P03,Female,9,0,2,4,1625,Being Rented,1,Weekend,No, ,2,No Study,No Study,Full-time Work,Keeping House, ,Greater Melbourne,Vehicle Driver,Vehicle Driver, , ,,,,Melbourne - South East
596,21203155806,Y23H5670130,Y23H5670130P03,Male,13,2,2,2,1875,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Unemployed, ,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,12.0,0.0,3.78674,Melbourne - South East
597,21205132336,Y23H5670220,Y23H5670220P04,Male,16,4,2,2,1024,Fully Owned,2,Weekend,No,Personal Business,2,No Study,No Study,Full-time Work,Part-time Work,1809.84155627307,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,36.0,0.0,10.86246,Melbourne - South East
598,21205132336,Y23H5670221,Y23H5670221P04,Female,16,0,2,2,4225,Being Purchased,0,Weekend,No, ,2,No Study,No Study,Full-time Work,Full-time Work,1809.84155627307,Greater Melbourne,Vehicle Passenger,Walking,Vehicle Driver,Vehicle Driver,,,,Melbourne - South East
599,20703116513,Y23H5670228,Y23H5670228P03,Female,16,5,2,1,1874,Fully Owned,1,Weekend,Yes,Education,1,No Study,.,Keeping House,.,3975.14224549446,Greater Melbourne, ,Walking,Walking,Vehicle Passenger,69.0,17.0,7.24741,Melbourne - Inner East
600,20703116513,Y23H5670237,Y23H5670237P03,Female,12,2,2,1,4125,Fully Owned,4,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,3975.14224549446,Greater Melbourne,Walking,Walking,Vehicle Driver,Vehicle Driver,12.0,0.0,4.00744,Melbourne - Inner East
601,20605151301,Y23H5670330,Y23H5670330P03,Male,11,4,2,1,3500,Being Rented,0,Weekday,No,Education,2,No Study,Part-time TAFE/Uni,Full-time Work,Full-time Work,6062.21108540053,Greater Melbourne,Walking,Walking,Walking,Walking,37.0,0.0,5.52192,Melbourne - Inner
602,20904143305,Y23H5670408,Y23H5670408P03,Female,9,2,2,1,1875,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Keeping House,445.052344800713,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,7.0,0.0,2.44934,Melbourne - North East
603,20904143305,Y23H5670414,Y23H5670414P03,Male,11,2,2,2,1475,Being Rented,1,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Part-time Work,445.052344800713,Greater Melbourne,Walking,Walking, ,Walking,4.0,0.0,0.41546,Melbourne - North East
604,20904143305,Y23H5670420,Y23H5670420P05,Female,13,2,2,5,1150,Being Rented,2,Weekend,No,Social,2,No Study,No Study,Full-time Work,Keeping House,445.052344800713,Greater Melbourne,Vehicle Passenger,Vehicle Driver,Vehicle Driver,Vehicle Driver,30.0,0.0,8.34794,Melbourne - North East
605,20904143708,Y23H5670439,Y23H5670439P07,Male,9,7,2,5,1700,Being Purchased,1,Weekday,No,Accompany Someone,2,No Study,.,Retired,.,124.627677996218,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,101.0,0.0,42.39138,Melbourne - North East
606,20904143708,Y23H5670439,Y23H5670439P06,Female,11,7,3,4,1700,Being Purchased,1,Weekday,No,Accompany Someone,2,No Study,.,Retired,.,124.627677996218,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,101.0,0.0,42.39138,Melbourne - North East
607,20904143708,Y23H5670439,Y23H5670439P05,Male,14,3,2,5,1700,Being Purchased,1,Weekday,No,Education,2,No Study,.,Retired,.,124.627677996218,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,42.0,0.0,20.52019,Melbourne - North East
608,20904143708,Y23H5670439,Y23H5670439P04,Male,17,3,3,4,1700,Being Purchased,1,Weekday,No,Education,2,No Study,.,Retired,.,124.627677996218,Greater Melbourne,Vehicle Passenger,Vehicle Passenger,Vehicle Passenger,Vehicle Driver,42.0,0.0,20.52019,Melbourne - North East
609,20904143708,Y23H5670441,Y23H5670441P03,Male,12,2,2,2,3000,Being Purchased,2,Weekend,No,Accompany Someone,2,No Study,No Study,Full-time Work,Full-time Work,124.627677996218,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Passenger,Vehicle Passenger,60.0,0.0,13.59606,Melbourne - North East
610,21202129514,Y23H5680109,Y23H5680109P03,Female,9,2,2,3,1600,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Part-time Work,Keeping House,2387.75775191644,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,13.0,0.0,2.04536,Melbourne - South East
611,21202129514,Y23H5680120,Y23H5680120P04,Female,11,2,2,2,1725,Being Rented,1,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Full-time Work,2387.75775191644,Greater Melbourne, ,Walking,Walking,Walking,18.0,0.0,0.59448,Melbourne - South East
612,21202129514,Y23H5680120,Y23H5680120P03,Female,14,2,2,2,1725,Being Rented,1,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Full-time Work,2387.75775191644,Greater Melbourne, ,Walking,Walking,Walking,18.0,0.0,0.59448,Melbourne - South East
613,21202145307,Y23H5680130,Y23H5680130P02,Male,10,4,2,1,2500,Being Purchased,0,Weekday,No,Accompany Someone,2,No Study,.,Full-time Work,.,1184.35460680291,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,39.0,0.0,15.4895,Melbourne - South East
614,21104127213,Y23H5680204,Y23H5680204P04,Female,9,2,2,2,4625,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,1079.07748391093,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,11.0,0.0,2.38,Melbourne - Outer East
615,21104127213,Y23H5680204,Y23H5680204P03,Male,12,2,2,2,4625,Being Rented,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,1079.07748391093,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,11.0,0.0,2.38,Melbourne - Outer East
616,21104127223,Y23H5680224,Y23H5680224P04,Female,11,2,2,2,1125,Being Purchased,0,Weekday,No,Education,2,No Study,.,Full-time Work,.,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,20.0,0.0,2.08918,Melbourne - Outer East
617,21104127223,Y23H5680224,Y23H5680224P03,Male,12,2,2,2,1125,Being Purchased,0,Weekday,No,Education,2,No Study,.,Full-time Work,.,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,20.0,0.0,2.08918,Melbourne - Outer East
618,21104127223,Y23H5680229,Y23H5680229P03,Male,13,3,2,1,725,Fully Owned,0,Weekday,No,Pick-up or Drop-off Someone,2,No Study,.,Full-time Work,.,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,60.0,0.0,30.62045,Melbourne - Outer East
619,21104127223,Y23H5680229,Y23H5680229P02,Male,15,3,2,1,725,Fully Owned,0,Weekday,No,Pick-up or Drop-off Someone,2,No Study,.,Full-time Work,.,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Walking,Walking,60.0,0.0,30.62045,Melbourne - Outer East
620,21104127223,Y23H5680232,Y23H5680232P03,Male,15,2,2,2,3074,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Casual Work,1505.81091561772,Greater Melbourne,Vehicle Driver,Walking,Walking,Walking,17.0,0.0,1.76824,Melbourne - Outer East
621,21104127223,Y23H5680237,Y23H5680237P03,Male,12,2,2,2,3750,Fully Owned,0,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,1505.81091561772,Greater Melbourne,Vehicle Driver,Walking,Vehicle Driver,Vehicle Driver,22.0,0.0,1.33602,Melbourne - Outer East
622,21104127223,Y23H5680238,Y23H5680238P05,Male,9,2,2,3,4624,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Casual Work,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,10.0,0.0,2.28566,Melbourne - Outer East
623,21104127223,Y23H5680238,Y23H5680238P03,Male,12,4,2,3,4624,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Casual Work,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,20.0,0.0,7.94314,Melbourne - Outer East
624,21104127223,Y23H5680238,Y23H5680238P04,Male,12,4,2,3,4624,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Casual Work,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,20.0,0.0,7.94314,Melbourne - Outer East
625,21104127223,Y23H5680241,Y23H5680241P05,Male,10,4,2,3,3775,Being Rented,1,Weekend,No,Recreational,2,No Study,No Study,Full-time Work,Full-time Work,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,44.0,0.0,22.94692,Melbourne - Outer East
626,21104127223,Y23H5680241,Y23H5680241P04,Male,14,4,2,3,3775,Being Rented,1,Weekend,No,Pick-up or Drop-off Someone,2,No Study,No Study,Full-time Work,Full-time Work,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,44.0,0.0,22.94692,Melbourne - Outer East
627,21104127223,Y23H5680241,Y23H5680241P03,Female,17,6,2,3,3775,Being Rented,1,Weekend,No,Personal Business,2,No Study,No Study,Full-time Work,Full-time Work,1505.81091561772,Greater Melbourne,Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,61.0,0.0,24.06438,Melbourne - Outer East
628,21305146607,Y23H5680518,Y23H5680518P03,Female,11,3,2,2,2748,Being Purchased,1,Weekday,No,Education,2,No Study,No Study,Full-time Work,Full-time Work,590.410751242312,Greater Melbourne,Walking,Walking,Walking,Walking,26.0,0.0,2.0632,Melbourne - West
